t,H,d
2004-11-18,49.25,3.9
2004-11-19,49.23,3.92
2004-11-20,49.22,3.93
2004-11-21,49.2,3.95
2004-11-22,49.19,3.96
2004-11-23,49.16,3.99
2004-11-24,49.15,4.0
2004-11-25,49.15,4.0
2004-11-26,49.14,4.01
2004-11-27,49.13,4.02
2004-11-28,49.14,4.01
2004-11-29,49.13,4.02
2004-11-30,49.13,4.02
2004-12-01,49.13,4.02
2004-12-02,49.1,4.05
2004-12-03,49.06,4.09
2004-12-04,49.03,4.12
2004-12-05,49.02,4.13
2004-12-06,49.01,4.14
2004-12-07,49.01,4.14
2004-12-08,48.99,4.16
2004-12-09,48.99,4.16
2004-12-10,48.98,4.17
2004-12-11,48.95,4.2
2004-12-12,48.94,4.21
2004-12-13,48.92,4.23
2004-12-14,48.9,4.25
2004-12-15,48.9,4.25
2004-12-16,48.91,4.24
2004-12-17,48.92,4.23
2004-12-18,48.9,4.25
2004-12-19,48.95,4.2
2004-12-20,48.96,4.19
2004-12-21,49.01,4.14
2004-12-22,49.1,4.05
2004-12-23,49.25,3.9
2004-12-24,49.45,3.7
2004-12-25,49.59,3.56
2004-12-26,49.74,3.41
2004-12-27,49.74,3.41
2004-12-28,49.7,3.45
2004-12-29,49.68,3.47
2004-12-30,49.65,3.5
2004-12-31,49.6,3.55
2005-01-01,49.55,3.6
2005-01-02,49.48,3.67
2005-01-03,49.44,3.71
2005-01-04,49.43,3.72
2005-01-05,49.4,3.75
2005-01-06,49.36,3.79
2005-01-07,49.35,3.8
2005-01-08,49.34,3.81
2005-01-09,49.32,3.83
2005-01-10,49.31,3.84
2005-01-11,49.29,3.86
2005-01-12,49.27,3.88
2005-01-13,49.27,3.88
2005-01-14,49.29,3.86
2005-01-15,49.29,3.86
2005-01-16,49.29,3.86
2005-01-17,49.28,3.87
2005-01-18,49.29,3.86
2005-01-19,49.27,3.88
2005-01-20,49.27,3.88
2005-01-21,49.29,3.86
2005-01-22,49.33,3.82
2005-01-23,49.51,3.64
2005-01-24,49.69,3.46
2005-01-25,49.67,3.48
2005-01-26,49.6,3.55
2005-01-27,49.53,3.62
2005-01-28,49.47,3.68
2005-01-29,49.4,3.75
2005-01-30,49.35,3.8
2005-01-31,49.31,3.84
2005-02-01,49.28,3.87
2005-02-02,49.24,3.91
2005-02-03,49.22,3.93
2005-02-04,49.2,3.95
2005-02-05,49.2,3.95
2005-02-06,49.18,3.97
2005-02-07,49.17,3.98
2005-02-08,49.14,4.01
2005-02-09,49.11,4.04
2005-02-10,49.1,4.05
2005-02-11,49.1,4.05
2005-02-12,49.14,4.01
2005-02-13,49.19,3.96
2005-02-14,49.21,3.94
2005-02-15,49.26,3.89
2005-02-16,49.29,3.86
2005-02-17,49.3,3.85
2005-02-18,49.31,3.84
2005-02-19,49.29,3.86
2005-02-20,49.27,3.88
2005-02-21,49.25,3.9
2005-02-22,49.23,3.92
2005-02-23,49.2,3.95
2005-02-24,49.2,3.95
2005-02-25,49.31,3.84
2005-02-26,49.51,3.64
2005-02-27,49.64,3.51
2005-02-28,49.67,3.48
2005-03-01,49.66,3.49
2005-03-02,49.6,3.55
2005-03-03,49.52,3.63
2005-03-04,49.46,3.69
2005-03-05,49.42,3.73
2005-03-06,49.37,3.78
2005-03-07,49.36,3.79
2005-03-08,49.35,3.8
2005-03-09,49.33,3.82
2005-03-10,49.33,3.82
2005-03-11,49.32,3.83
2005-03-12,49.31,3.84
2005-03-13,49.28,3.87
2005-03-14,49.25,3.9
2005-03-15,49.2,3.95
2005-03-16,49.17,3.98
2005-03-17,49.13,4.02
2005-03-18,49.1,4.05
2005-03-19,49.1,4.05
2005-03-20,49.09,4.06
2005-03-21,49.08,4.07
2005-03-22,49.05,4.1
2005-03-23,49.01,4.14
2005-03-24,48.98,4.17
2005-03-25,48.96,4.19
2005-03-26,48.96,4.19
2005-03-27,48.95,4.2
2005-03-28,48.92,4.23
2005-03-29,48.92,4.23
2005-03-30,48.88,4.27
2005-03-31,48.85,4.3
2005-04-01,48.84,4.31
2005-04-02,48.84,4.31
2005-04-03,48.81,4.34
2005-04-04,48.78,4.37
2005-04-05,48.76,4.39
2005-04-06,48.78,4.37
2005-04-07,48.78,4.37
2005-04-08,48.76,4.39
2005-04-09,48.75,4.4
2005-04-10,48.76,4.39
2005-04-11,48.76,4.39
2005-04-12,48.77,4.38
2005-04-13,48.8,4.35
2005-04-14,48.83,4.32
2005-04-15,48.83,4.32
2005-04-16,48.81,4.34
2005-04-17,48.82,4.33
2005-04-18,48.82,4.33
2005-04-19,48.81,4.34
2005-04-20,48.78,4.37
2005-04-21,48.78,4.37
2005-04-22,48.8,4.35
2005-04-23,48.88,4.27
2005-04-24,48.91,4.24
2005-04-25,48.92,4.23
2005-04-26,48.91,4.24
2005-04-27,48.92,4.23
2005-04-28,48.93,4.22
2005-04-29,48.94,4.21
2005-04-30,48.98,4.17
2005-05-01,49.0,4.15
2005-05-02,49.01,4.14
2005-05-03,49.02,4.13
2005-05-04,49.02,4.13
2005-05-05,49.02,4.13
2005-05-06,49.02,4.13
2005-05-07,49.03,4.12
2005-05-08,49.03,4.12
2005-05-09,49.01,4.14
2005-05-10,48.99,4.16
2005-05-11,48.96,4.19
2005-05-12,48.96,4.19
2005-05-13,48.94,4.21
2005-05-14,48.92,4.23
2005-05-15,48.91,4.24
2005-05-16,48.89,4.26
2005-05-17,48.86,4.29
2005-05-18,48.83,4.32
2005-05-19,48.82,4.33
2005-05-20,48.8,4.35
2005-05-21,48.79,4.36
2005-05-22,48.78,4.37
2005-05-23,48.73,4.42
2005-05-24,48.71,4.44
2005-05-25,48.69,4.46
2005-05-26,48.67,4.48
2005-05-27,48.67,4.48
2005-05-28,48.63,4.52
2005-05-29,48.6,4.55
2005-05-30,48.57,4.58
2005-05-31,48.54,4.61
2005-06-01,48.53,4.62
2005-06-02,48.52,4.63
2005-06-03,48.52,4.63
2005-06-04,48.48,4.67
2005-06-05,48.45,4.7
2005-06-06,48.44,4.71
2005-06-07,48.4,4.75
2005-06-08,48.38,4.77
2005-06-09,48.37,4.78
2005-06-10,48.37,4.78
2005-06-11,48.37,4.78
2005-06-12,48.37,4.78
2005-06-13,48.35,4.8
2005-06-14,48.33,4.82
2005-06-15,48.31,4.84
2005-06-16,48.29,4.86
2005-06-17,48.26,4.89
2005-06-18,48.26,4.89
2005-06-19,48.26,4.89
2005-06-20,48.23,4.92
2005-06-21,48.21,4.94
2005-06-22,48.19,4.96
2005-06-23,48.18,4.97
2005-06-24,48.18,4.97
2005-06-25,48.15,5.0
2005-06-26,48.12,5.03
2005-06-27,48.1,5.05
2005-06-28,48.1,5.05
2005-06-29,48.09,5.06
2005-06-30,48.09,5.06
2005-07-01,48.1,5.05
2005-07-02,48.11,5.04
2005-07-03,48.11,5.04
2005-07-04,48.1,5.05
2005-07-05,48.08,5.07
2005-07-06,48.08,5.07
2005-07-07,48.06,5.09
2005-07-08,48.05,5.1
2005-07-09,48.02,5.13
2005-07-10,48.0,5.15
2005-07-11,47.97,5.18
2005-07-12,47.96,5.19
2005-07-13,47.95,5.2
2005-07-14,47.94,5.21
2005-07-15,47.93,5.22
2005-07-16,47.91,5.24
2005-07-17,47.9,5.25
2005-07-18,47.89,5.26
2005-07-19,47.85,5.3
2005-07-20,47.82,5.33
2005-07-21,47.81,5.34
2005-07-22,47.8,5.35
2005-07-23,47.8,5.35
2005-07-24,47.82,5.33
2005-07-25,47.82,5.33
2005-07-26,47.82,5.33
2005-07-27,48.21,4.94
2005-07-28,48.32,4.83
2005-07-29,48.35,4.8
2005-07-30,48.37,4.78
2005-07-31,48.37,4.78
2005-08-01,48.36,4.79
2005-08-02,48.35,4.8
2005-08-03,48.32,4.83
2005-08-04,48.3,4.85
2005-08-05,48.3,4.85
2005-08-06,48.27,4.88
2005-08-07,48.26,4.89
2005-08-08,48.24,4.91
2005-08-09,48.22,4.93
2005-08-10,48.2,4.95
2005-08-11,48.16,4.99
2005-08-12,48.13,5.02
2005-08-13,48.1,5.05
2005-08-14,48.06,5.09
2005-08-15,48.03,5.12
2005-08-16,48.01,5.14
2005-08-17,47.99,5.16
2005-08-18,47.97,5.18
2005-08-19,47.92,5.23
2005-08-20,47.88,5.27
2005-08-21,47.85,5.3
2005-08-22,47.84,5.31
2005-08-23,47.8,5.35
2005-08-24,47.79,5.36
2005-08-25,47.83,5.32
2005-08-26,47.82,5.33
2005-08-27,47.81,5.34
2005-08-28,47.78,5.37
2005-08-29,47.76,5.39
2005-08-30,47.74,5.41
2005-08-31,47.73,5.42
2005-09-01,47.7,5.45
2005-09-02,47.66,5.49
2005-09-03,47.64,5.51
2005-09-04,47.62,5.53
2005-09-05,47.61,5.54
2005-09-06,47.6,5.55
2005-09-07,47.56,5.59
2005-09-08,47.54,5.61
2005-09-09,47.52,5.63
2005-09-10,47.5,5.65
2005-09-11,47.49,5.66
2005-09-12,47.46,5.69
2005-09-13,47.43,5.72
2005-09-14,47.4,5.75
2005-09-15,47.39,5.76
2005-09-16,47.38,5.77
2005-09-17,47.35,5.8
2005-09-18,47.33,5.82
2005-09-19,47.31,5.84
2005-09-20,47.29,5.86
2005-09-21,47.27,5.88
2005-09-22,47.25,5.9
2005-09-23,47.23,5.92
2005-09-24,47.21,5.94
2005-09-25,47.19,5.96
2005-09-26,47.16,5.99
2005-09-27,47.14,6.01
2005-09-28,47.12,6.03
2005-09-29,47.09,6.06
2005-09-30,47.08,6.07
2005-10-01,47.06,6.09
2005-10-02,47.04,6.11
2005-10-03,47.02,6.13
2005-10-04,47.0,6.15
2005-10-05,46.98,6.17
2005-10-06,46.96,6.19
2005-10-07,46.95,6.2
2005-10-08,46.93,6.22
2005-10-09,46.9,6.25
2005-10-10,46.89,6.26
2005-10-11,46.88,6.27
2005-10-12,46.86,6.29
2005-10-13,46.84,6.31
2005-10-14,46.85,6.3
2005-10-15,46.85,6.3
2005-10-16,46.84,6.31
2005-10-17,46.83,6.32
2005-10-18,46.83,6.32
2005-10-19,46.84,6.31
2005-10-20,46.88,6.27
2005-10-21,46.91,6.24
2005-10-22,46.93,6.22
2005-10-23,46.95,6.2
2005-10-24,46.96,6.19
2005-10-25,46.98,6.17
2005-10-26,47.02,6.13
2005-10-27,47.04,6.11
2005-10-28,47.03,6.12
2005-10-29,47.01,6.14
2005-10-30,46.99,6.16
2005-10-31,46.98,6.17
2005-11-01,46.95,6.2
2005-11-02,46.99,6.16
2005-11-03,47.05,6.1
2005-11-04,47.05,6.1
2005-11-05,47.05,6.1
2005-11-06,47.06,6.09
2005-11-07,47.1,6.05
2005-11-08,47.14,6.01
2005-11-09,47.15,6.0
2005-11-10,47.18,5.97
2005-11-11,47.21,5.94
2005-11-12,47.27,5.88
2005-11-13,47.31,5.84
2005-11-14,47.34,5.81
2005-11-15,47.38,5.77
2005-11-16,47.4,5.75
2005-11-17,47.4,5.75
2005-11-18,47.39,5.76
2005-11-19,47.36,5.79
2005-11-20,47.33,5.82
2005-11-21,47.31,5.84
2005-11-22,47.28,5.87
2005-11-23,47.24,5.91
2005-11-24,47.23,5.92
2005-11-25,47.25,5.9
2005-11-26,47.27,5.88
2005-11-27,47.27,5.88
2005-11-28,47.28,5.87
2005-11-29,47.35,5.8
2005-11-30,47.47,5.68
2005-12-01,47.58,5.57
2005-12-02,47.89,5.26
